0 27 1 
0 8 10 
0 6 8 
0 10 11 
0 11 27 
0 1 7 
0 7 6 
1 2 7 
1 27 26 
1 26 2 
2 3 7 
2 23 3 
2 48 22 
2 22 23 
2 26 48 
3 4 5 
3 5 7 
3 23 4 
4 17 5 
4 16 17 
4 21 16 
4 23 21 
5 17 15 
5 15 6 
5 6 7 
6 34 8 
6 15 34 
8 33 9 
8 34 33 
8 9 10 
9 29 10 
9 59 28 
9 28 29 
9 33 59 
10 29 11 
11 29 30 
11 24 27 
11 54 24 
11 30 54 
12 44 13 
12 16 38 
12 39 44 
12 37 39 
12 38 37 
12 13 16 
13 43 14 
13 44 43 
13 14 17 
13 17 16 
14 66 31 
14 43 66 
14 31 15 
14 15 17 
15 31 34 
16 21 38 
18 19 22 
18 22 46 
19 20 23 
19 23 22 
20 35 38 
20 38 21 
20 21 23 
22 48 46 
24 55 25 
24 54 55 
24 25 26 
24 26 27 
25 48 26 
25 82 47 
25 47 48 
25 55 82 
28 59 58 
28 58 94 
28 94 60 
28 60 29 
29 60 61 
29 61 30 
30 62 54 
30 61 62 
31 32 34 
31 65 32 
31 66 65 
32 98 56 
32 33 34 
32 65 98 
32 56 33 
33 56 59 
35 37 38 
35 36 37 
36 70 37 
36 69 70 
37 70 39 
39 40 41 
39 41 44 
39 70 40 
40 112 77 
40 68 112 
40 77 78 
40 78 41 
40 70 68 
41 78 76 
41 76 42 
41 42 44 
42 63 43 
42 43 44 
42 76 63 
43 63 66 
45 47 81 
45 46 47 
46 48 47 
47 82 81 
54 91 55 
54 62 91 
55 92 127 
55 91 92 
55 127 79 
55 79 82 
56 57 59 
56 97 57 
56 98 97 
57 58 59 
57 97 138 
57 138 93 
57 93 58 
58 93 94 
60 94 102 
60 102 61 
61 103 62 
61 102 103 
62 103 101 
62 101 131 
62 131 91 
63 104 64 
63 64 66 
63 76 104 
64 95 65 
64 65 66 
64 104 95 
65 95 98 
67 109 112 
67 112 68 
67 68 69 
68 70 69 
73 74 77 
73 111 114 
73 77 112 
73 114 74 
73 112 111 
74 114 119 
74 75 78 
74 119 75 
74 78 77 
75 118 104 
75 119 118 
75 76 78 
75 104 76 
79 80 82 
79 127 80 
80 127 126 
80 81 82 
91 132 92 
91 131 132 
92 124 127 
92 180 124 
92 132 180 
93 135 94 
93 138 135 
94 136 102 
94 135 136 
95 140 96 
95 96 98 
95 104 140 
96 137 97 
96 97 98 
96 286 137 
96 140 286 
97 137 138 
99 136 134 
99 134 284 
99 102 136 
99 284 141 
99 141 100 
99 100 102 
100 103 102 
100 141 146 
100 101 103 
100 146 101 
101 145 131 
101 146 145 
104 147 139 
104 118 147 
104 139 140 
109 110 111 
109 111 112 
