0 6 8 
0 10 11 
0 8 10 
6 781 8 
6 774 781 
8 780 9 
8 781 780 
8 9 10 
9 795 10 
9 787 795 
9 780 788 
9 788 787 
10 795 11 
11 795 794 
28 1219 1229 
28 1229 30 
30 1229 1228 
30 1228 31 
31 1239 1238 
31 1228 1239 
163 170 172 
163 173 175 
163 172 164 
163 168 173 
163 169 170 
163 175 169 
163 167 168 
163 164 165 
163 165 167 
165 166 167 
166 1241 1242 
166 1242 167 
167 1242 168 
168 1242 1233 
168 1232 173 
168 1233 1232 
169 776 779 
169 175 776 
169 779 170 
170 171 172 
170 779 770 
170 770 171 
173 1232 174 
173 174 175 
174 1232 1231 
174 785 175 
174 1231 782 
174 782 785 
175 785 776 
185 793 1264 
185 1263 186 
185 1264 1262 
185 1262 1263 
186 1263 1261 
186 1261 187 
770 779 771 
771 779 778 
771 778 774 
774 778 781 
776 785 777 
776 777 778 
776 778 779 
777 781 778 
777 780 781 
777 785 784 
777 784 780 
780 784 788 
782 1231 1247 
782 783 784 
782 784 785 
782 1247 783 
783 788 784 
783 786 788 
783 1247 789 
783 789 786 
786 789 790 
786 787 788 
786 790 787 
787 791 795 
787 790 791 
789 1247 1246 
789 1246 790 
790 1246 1260 
790 1260 1259 
790 1259 791 
791 1259 792 
791 792 795 
792 1259 1264 
792 1264 793 
792 793 794 
792 794 795 
1212 1249 1222 
1212 1222 1227 
1212 1227 1213 
1213 1227 1226 
1213 1226 1214 
1214 1226 1219 
1219 1226 1229 
1222 1252 1223 
1222 1223 1224 
1222 1224 1227 
1222 1249 1252 
1223 1248 1230 
1223 1252 1244 
1223 1244 1248 
1223 1230 1235 
1223 1235 1224 
1224 1234 1225 
1224 1235 1234 
1224 1225 1227 
1225 1229 1226 
1225 1234 1228 
1225 1228 1229 
1225 1226 1227 
1228 1234 1239 
1230 1247 1231 
1230 1231 1232 
1230 1248 1247 
1230 1232 1235 
1232 1233 1235 
1233 1239 1234 
1233 1236 1239 
1233 1234 1235 
1233 1242 1236 
1236 1237 1238 
1236 1241 1237 
1236 1238 1239 
1236 1242 1241 
1244 1251 1245 
1244 1245 1248 
1244 1252 1251 
1245 1246 1248 
1245 1257 1260 
1245 1260 1246 
1245 1251 1257 
1246 1247 1248 
1249 1250 1252 
1250 1251 1252 
1250 1258 1251 
1250 1253 1258 
1251 1258 1257 
1253 1255 1258 
1253 1254 1255 
1254 1261 1263 
1254 1263 1255 
1255 1263 1262 
1255 1256 1258 
1255 1262 1256 
1256 1262 1259 
1256 1257 1258 
1256 1259 1260 
1256 1260 1257 
1259 1262 1264 
